Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude
Sumatra,Lampung,Pesawaran,KOLAM RENANG TIRTA WIRA,4.2,18,Air,-5.2594188,105.1888893
Sumatra,Lampung,Pesawaran,Klara Beach Pesawaran Lampung,4.4,3461,Air,-5.5799026,105.2131419
Sumatra,Lampung,Pesawaran,Pantai Dewi Mandapa Pesawaran,3.9,557,Air,-5.5723783,105.2436664
Sumatra,Lampung,Pesawaran,BATH STONE beach,4.1,459,Air,-5.5775974,105.2007355
Sumatra,Lampung,Pesawaran,Pantai Ketapang Bahari,4.5,1343,Air,-5.5907073,105.2338418
Sumatra,Lampung,Pesawaran,Pantai Ketapang Pesawaran,4.3,68,Air,-5.5908088,105.2346213
Sumatra,Lampung,Pesawaran,Bensam Beach,4.8,573,Air,-5.578379,105.2005472
Sumatra,Lampung,Pesawaran,PANTAI SARI RINGGUNG,4.3,90,Air,-5.551976,105.2429955
Sumatra,Lampung,Pesawaran,Pantai Mutun (MS Town Beach),4.3,1028,Air,-5.5140783,105.2629427
Sumatra,Lampung,Pesawaran,Pantai Sari Ringgung,4.2,7721,Air,-5.5575315,105.2521742
Sumatra,Lampung,Pesawaran,Pantai Queen Artha,4.1,907,Air,-5.4930651,105.2523246
Sumatra,Lampung,Pesawaran,Pantai kelapa kunjir,4.3,104,Air,-5.5070375,105.2573276
Sumatra,Lampung,Pesawaran,Pantai Klara 2,4.5,590,Air,-5.5830403,105.218281
Sumatra,Lampung,Pesawaran,Pantai Mutun Water Boom,4.2,11,Air,-5.5174591,105.2649658
Sumatra,Lampung,Pesawaran,Pantai Bensam 2,4.5,97,Air,-5.5774841,105.2044988
Sumatra,Lampung,Pesawaran,Dermaga Pelangi,4.4,879,Air,-5.5834547,105.2178086
Sumatra,Lampung,Pesawaran,Pantai Cantri,5,6,Air,-5.5123374,105.2720941
Sumatra,Lampung,Pesawaran,PANTAI SARI RINGGUNG,4.1,514,Air,-5.5468036,105.2492437
Sumatra,Lampung,Pesawaran,Pantai Merud,4.5,25,Air,-5.6362634,105.1924446
Sumatra,Lampung,Pesawaran,Pantai Way Tataan,5,2,Air,-5.4800988,105.2527207
Sumatra,Lampung,Pesisir Barat,Tihang Stone Beach,4.6,519,Air,-5.0509659,103.8151882
Sumatra,Lampung,Pesisir Barat,Pantai Tembakak Krui,4.4,257,Air,-5.1042461,103.8640447
Sumatra,Lampung,Pesisir Barat,Pantai Cemara Henni Halom Pekon Pagar Dalam,4.5,28,Air,-5.2929375,104.0083125
Sumatra,Lampung,Pesisir Barat,Pantai Madona,5,1,Air,-5.3167657,103.9949754
Sumatra,Lampung,Pesisir Barat,Pantai Bukit Pasir,5,3,Air,-5.3418931,104.0317575
Sumatra,Lampung,Pesisir Barat,Pantai Harapan,5,4,Air,-5.3149366,103.9938291
Sumatra,Lampung,Pesisir Barat,Pantai Pasir Putih Pesisir Barat,5,3,Air,-5.3722534,104.0490675
Sumatra,Lampung,Pesisir Barat,Pantai Balam Kerbang Dalam,5,5,Air,-5.0314677,103.7818638
Sumatra,Lampung,Pesisir Barat,Pantai Mayah Lintik,4.6,41,Air,-5.2352879,103.9107728
Sumatra,Lampung,Pesisir Barat,Way Jambu Beach,4.2,31,Air,-5.3460088,104.0317441
Sumatra,Lampung,Pesisir Barat,PANTAI UJUNG,4.6,5,Air,-5.6764651,104.3726066
Sumatra,Lampung,Pesisir Barat,Pantai Labuhan Bakhu,4.6,32,Air,-5.4363222,104.1104755
Sumatra,Lampung,Pesisir Barat,Labuhan Jukung Beach Club,4.5,2175,Air,-5.1909377,103.9310325
Sumatra,Lampung,Pesisir Barat,Pantai Pasir Putih Bangun Negara,5,9,Air,-5.3697031,104.0467595
Sumatra,Lampung,Pesisir Barat,Pantai Tanjung Setia Krui Lampung,4.5,258,Air,-5.3038746,104.0001075
Sumatra,Lampung,Pesisir Barat,Pantai krui,4.6,215,Air,-5.1860354,103.9312491
Sumatra,Lampung,Pesisir Barat,Pantai Batu Sasundai,5,1,Air,-5.0462256,103.7944648
Sumatra,Lampung,Pesisir Barat,Pantai Melasti,4.5,251,Air,-5.3906977,104.0637871
Sumatra,Lampung,Pesisir Barat,PANTAI SERUNTING,4.3,6,Air,-5.0008469,103.747726
Sumatra,Lampung,Pesisir Barat,Pantai karang canggung,1,1,Air,-5.7248447,104.4217048
Sumatra,Lampung,Pesisir Barat,Air Terjun Bayang Sani,4.4,314,Air,-1.2237007,100.5675857
Sumatra,Lampung,Pesisir Barat,Objek Wisata Air Terjun Timbulun Painan,4.6,121,Air,-1.3475056,100.6026549
Sumatra,Lampung,Pesisir Barat,Air terjun malaya,4.3,7,Air,-4.9378138,103.7310403
Sumatra,Lampung,Pesisir Barat,Air Terjun Way Detum,4.8,6,Air,-5.116968,103.906354
Sumatra,Lampung,Pesisir Barat,Air Terjun Palangai Gadang,4.6,5,Air,-1.7788368,100.8429922
Sumatra,Lampung,Pesisir Barat,Air Terjun Lubuk Kuali,4.2,5,Air,-1.1435952,100.4027522
Sumatra,Lampung,Pesisir Barat,Air Terjun Sarasah Talang,4.6,5,Air,-1.2429669,100.6224734
Sumatra,Lampung,Pesisir Barat,Air Terjun Lembah Pelangi,4.5,449,Air,-5.33334,104.5459109
Sumatra,Lampung,Pesisir Barat,Air Terjun Subik Tuha,4.4,343,Air,-4.8378552,103.999721
Sumatra,Lampung,Pesisir Barat,Air Terjun Curug Indah,4.7,3,Air,-4.9222477,104.0548584
Sumatra,Lampung,Pesisir Barat,Air Terjun Sulaiman,5,1,Air,-1.1885268,100.4448005
Sumatra,Lampung,Pesisir Barat,Lembah Anai Waterfall,4.5,5212,Air,-0.4837937,100.3380567
Sumatra,Lampung,Pesisir Barat,Bukit Selalau,4.8,34,Air,-5.1830556,103.9317038
Sumatra,Lampung,Pesisir Barat,Tihang Stone Beach,4.6,519,Air,-5.0509659,103.8151882
Sumatra,Lampung,Pesisir Barat,Air Terjun Batu Susun,4.4,12,Air,-5.0430127,104.0719102
Sumatra,Lampung,Pesisir Barat,Air Terjun Curup Padae,4.3,74,Air,-5.0455773,104.3904238
Sumatra,Lampung,Pesisir Barat,Putri Malu Waterfall,4.4,258,Air,-4.8600363,104.3860686
Sumatra,Lampung,Pesisir Barat,Cengkaan Waterfall,4.3,72,Air,-4.9826821,104.4580903
Sumatra,Lampung,Pesisir Barat,Air terjun sako alami,3.3,3,Air,-2.1173838,101.233493
Sumatra,Lampung,Pesisir Barat,Tugu Pesisir Barat (Blue Marlin),4.7,35,Monumen,-5.5092781,104.432737
Sumatra,Lampung,Pesisir Barat,Tugu Ikan Marlin Tuhuk,4.4,29,Monumen,-5.1850263,103.9354713
Sumatra,Lampung,Pesisir Barat,Tugu Perbatasan Padang - Painan,4.5,1799,Monumen,-1.0689294,100.4299776
Sumatra,Lampung,Pesisir Barat,Tugu Liwa - Monumen Paksi Pak Sekala Bekha,4.6,1045,Monumen,-5.0367322,104.0823872
Sumatra,Lampung,Pesisir Barat,Indiego Cell Tugu Merdeka,4.6,33,Monumen,-5.1814667,103.9368068
Sumatra,Lampung,Pesisir Barat,Tugu Lokan,4.9,7,Monumen,-2.0960702,100.9123924
Sumatra,Lampung,Pesisir Barat,Makam Gajah Mada,5,1,Monumen,-5.0311642,103.7663886
Sumatra,Lampung,Pesisir Barat,Bukit Selalau,4.8,34,Bukit,-5.1830556,103.9317038
Sumatra,Lampung,Pesisir Barat,Mirau Malaya Stone,4.6,57,Taman,-4.9686389,103.7178734
Sumatra,Lampung,Pesisir Barat,Gunung Raya,4.5,4,Bukit,-5.0686111,103.8416667
Sumatra,Lampung,Pesisir Barat,Bukit Pelelawan,5,1,Bukit,-4.9272222,103.8436111
Sumatra,Lampung,Pesisir Barat,Bukit Simpanglunik,5,1,Bukit,-4.8772222,103.8138889
Sumatra,Lampung,Pesisir Barat,Bukit Peninggawan,5,1,Bukit,-5.2002778,104.1541667
Sumatra,Lampung,Pesisir Barat,Pematang Nanggalan,5,1,Bukit,-5.6619444,104.4238889
Sumatra,Lampung,Pesisir Barat,Gunung Pugung,4.7,7,Bukit,-4.9761111,103.8597222
Sumatra,Lampung,Pesisir Barat,Pematang Simpanglaai,5,1,Bukit,-5.0880556,103.9319444
Sumatra,Lampung,Pesisir Barat,Rangtebong,5,1,Bukit,-5.4955556,104.2272222
Sumatra,Lampung,Pesisir Barat,Pugungtampak,4.3,13,Bukit,-5.0397222,103.795
Sumatra,Lampung,Pesisir Barat,Maluang Bandung,5,2,Bukit,-5.1358333,103.9838889
Sumatra,Lampung,Pesisir Barat,Gunung Pugung,4.6,5,Bukit,-4.9721687,103.8533749
Sumatra,Lampung,Pesisir Barat,Abyan Water Park,4.6,16,Air,-1.2263986,100.5554074
Sumatra,Lampung,Pesisir Barat,Winky water park,5,1,Air,-1.2615746,100.4396798
Sumatra,Lampung,Pesisir Barat,Kolam Renang Alami Way Sinda,4.2,124,Air,-5.0464644,104.0700947
Sumatra,Lampung,Pesisir Barat,Pantai Abo Koirp,5,1,Air,-4.9321649,103.638085
Sumatra,Lampung,Pesisir Barat,Kolam Renang Wahana Mini TPI Kambang,5,3,Air,-1.7143181,100.7153248
Sumatra,Lampung,Pesisir Barat,kolam renang pak al,3.4,5,Air,-2.2650363,101.1397017
Sumatra,Lampung,Pesisir Barat,Pemandian Pesona Anak Mama,4.6,9,Air,-1.2292908,100.5490238
Sumatra,Lampung,Pesisir Barat,Waterboom Berlianmuda,4.3,74,Air,-4.9193693,104.014931
Sumatra,Lampung,Pesisir Barat,Banzai Wahana Wisata,4,98,Air,-1.3459697,100.585398
Sumatra,Lampung,Pesisir Barat,Kolam Renang,3.9,12,Air,-5.0138077,104.0427573
Sumatra,Lampung,Pesisir Barat,Kolam Tigo Sako,5,2,Air,-2.1224044,101.2116055
Sumatra,Lampung,Pesisir Barat,Waterboom and Cafe Galih permai,4.1,7,Air,-5.0230549,104.0832216
Sumatra,Lampung,Pesisir Barat,"Kolam renang ""Tirte Yase""",4,1,Air,-5.0857832,104.3852566
Sumatra,Lampung,Pesisir Barat,SURF CAFE Tanjung Setia Kawasan Wisata Pesisir Barat Lampung Sumatera,4.3,74,Taman,-5.3044464,103.9997189
Sumatra,Lampung,Pringsewu,Paris Swimming Pool,4.1,261,Air,-5.3567272,104.9618017
Sumatra,Lampung,Pringsewu,Swimming Pool Tirto Asri,3.9,167,Air,-5.3706417,105.0481987
Sumatra,Lampung,Pringsewu,Kolam Renang BK,4,21,Air,-5.3582049,104.9870373
Sumatra,Lampung,Pringsewu,Kolam Renang Panorama Sendang Tirta,3.1,7,Air,-5.3770958,104.9065349
Sumatra,Lampung,Pringsewu,Kolam Renang Way Lunik,4.5,17,Air,-5.3370632,104.9750354
Sumatra,Lampung,Pringsewu,Grojogan Sewu (GS),4.3,379,Air,-5.3512806,104.9643104
Sumatra,Lampung,Pringsewu,YY Waterplay,4.6,15,Air,-5.3520386,104.9887775
Sumatra,Lampung,Pringsewu,Ciblon Mbah Sibon,5,2,Air,-5.386046,104.9592862
Sumatra,Lampung,Pringsewu,Kolam Renang Mini Podomoro City,5,2,Air,-5.3473441,104.9887885
Sumatra,Lampung,Pringsewu,Alun Alun Kota Pagelaran,5,1,Taman,-5.3710917,104.8904708
Sumatra,Lampung,Pringsewu,Pringsewu Square,4.4,154,Taman,-5.3549795,104.9713347
Sumatra,Lampung,Pringsewu,Tugu Gajah Barbel Pringsewu,4.4,3204,Monumen,-5.36375,105.0043118
Sumatra,Lampung,Pringsewu,Pringsewu Bamboo Monument,4.5,516,Monumen,-5.3546456,104.9727469
Sumatra,Lampung,Pringsewu,Tugu Selamat Datang (PringPlengkung) Pringsewu,4.4,2798,Monumen,-5.3721322,105.0121515
Sumatra,Lampung,Pringsewu,Tugu Payung,4.5,148,Monumen,-5.3529409,104.9907586
Sumatra,Lampung,Pringsewu,Tugu gajah Mada panggung rejo,4.8,5,Monumen,-5.3080402,105.0324562
Sumatra,Lampung,Pringsewu,Pringsewu Youth Monument,4.1,16,Monumen,-5.3546964,104.9767189
Sumatra,Lampung,Pringsewu,Pringsewu Rest Area,4.5,1336,Taman,-5.37199,105.012291
Sumatra,Lampung,Pringsewu,Tugu Gajah Transmigrasi,4.3,42,Monumen,-5.3121147,104.9892589
Sumatra,Lampung,Pringsewu,Tugu Latsitarda Nusantara XXV,4,11,Monumen,-5.3548262,104.9713082
Sumatra,Lampung,Pringsewu,Rumah Adat Jawa,5,5,Monumen,-5.3788428,105.0206268
Sumatra,Lampung,Pringsewu,Tugu Ambarawa,3.8,4,Monumen,-5.4110174,104.9602582
Sumatra,Lampung,Pringsewu,Tugu Perbatasan Kabupaten,5,11,Monumen,-5.365866,104.8599657
Sumatra,Lampung,Pringsewu,Tugu Bumi,5,1,Monumen,-5.3577761,104.9176174
Sumatra,Lampung,Pringsewu,BATH STONE beach,4.1,459,Air,-5.5775974,105.2007355
Sumatra,Lampung,Pringsewu,Wisata Alam Jingglong,4.3,24,Air,-5.2825715,104.8762859
Sumatra,Lampung,Pringsewu,Pantai Ketapang Bahari,4.5,1343,Air,-5.5907073,105.2338418
Sumatra,Lampung,Pringsewu,Puncak PJR,4,144,Air,-5.3823554,105.0013062
Sumatra,Lampung,Pringsewu,Pantai Pancur Permai,4.4,60,Air,-5.7199394,105.1936747
Sumatra,Lampung,Pringsewu,Pantai Merud,4.5,25,Air,-5.6362634,105.1924446
Sumatra,Lampung,Tanggamus,Pantai Karang Putih Cukuh Balak,4.4,455,Air,-5.6624557,104.8856897
Sumatra,Lampung,Tanggamus,Pantai kota agung,4.5,73,Air,-5.5031117,104.6340817
Sumatra,Lampung,Tanggamus,Pantai Karang Bebai,4.6,205,Air,-5.6757104,104.9054831
Sumatra,Lampung,Tanggamus,Pantai Cemara Digul,4.7,7,Air,-5.5104288,104.5634146
Sumatra,Lampung,Tanggamus,Pantai Tanjung Agung,4.3,33,Air,-5.5120144,104.5605051
Sumatra,Lampung,Tanggamus,Pantai Kaur Gading,4.5,44,Air,-5.8226932,104.7008888
Sumatra,Lampung,Tanggamus,Pantai Pahabung,3.9,26,Air,-5.5247142,104.7108327
Sumatra,Lampung,Tanggamus,Pantai kota agung,5,1,Air,-5.4925398,104.6242663
Sumatra,Lampung,Tanggamus,Sharks Teeth Beach,4.6,1004,Air,-5.755844,105.057614
Sumatra,Lampung,Tanggamus,Pantai Bayur Kota Agung Tanggamus Lampung,5,2,Air,-5.5071017,104.6387517
Sumatra,Lampung,Tanggamus,Pantai Pintasa Kabupaten Tanggamus,4.9,10,Air,-5.7195521,104.9970416
Sumatra,Lampung,Tanggamus,Pantai karang bolong,4.8,8,Air,-5.6103181,104.788701
Sumatra,Lampung,Tanggamus,Pantai Terbaya,4,165,Air,-5.5052305,104.6363852
Sumatra,Lampung,Tanggamus,Pantai Tengor,4.5,44,Air,-5.6573394,104.8994461
Sumatra,Lampung,Tanggamus,Pantai Batu Kebau Pihabung,4.4,9,Air,-5.5189148,104.6986476
Sumatra,Lampung,Tanggamus,Pantai Karang Bolong,4.4,183,Air,-5.6104052,104.7887242
Sumatra,Lampung,Tanggamus,Pantai Laguna,4.4,75,Air,-5.7785898,105.109334
Sumatra,Lampung,Tanggamus,pantai bidadari putih,3.9,9,Air,-5.6366361,104.851109
Sumatra,Lampung,Tanggamus,Pantai Cemara Beach & Camp Digul,4.9,19,Air,-5.5109205,104.5636488
Sumatra,Lampung,Tanggamus,Kolam Renang Dan Cafe Rumah Batu,4.6,54,Air,-5.4911725,104.6395099
Sumatra,Lampung,Tanggamus,Butterfly Swiming Pool,4.2,267,Air,-5.4434221,104.7283842
Sumatra,Lampung,Tanggamus,Kolam Renang Kodim,3.8,8,Air,-5.5034158,104.6521143
Sumatra,Lampung,Tanggamus,Blessing Swimming Pool - Home of Tanggamus Blessing Swimming Club,5,2,Air,-5.3894425,104.7177262
Sumatra,Lampung,Tanggamus,Kolam renang legend,5,1,Air,-5.6125761,104.9169224
Sumatra,Lampung,Tanggamus,Kolam renang Kali Boloran Kedaloman,5,1,Air,-5.3939595,104.762573
Sumatra,Lampung,Tanggamus,Situs Megalitik Batu Jagur,5,6,Bukit,-5.0619403,104.5356209
Sumatra,Lampung,Tanggamus,TUGU PEMUDA,5,2,Bukit,-5.8618276,104.696079
Sumatra,Lampung,Tanggamus,Rumah yang nyaman,5,1,Bukit,-5.4269262,104.7254804
Sumatra,Lampung,Tanggamus,Rumah Uut usoy,5,1,Bukit,-5.4080173,104.7579147
Sumatra,Lampung,Tanggamus,Rumah Lama Alimuddin,5,2,Bukit,-5.453204,104.494328
Sumatra,Lampung,Tanggamus,Tugu Selamat Datang Pekon Taman Sari,4.5,2,Bukit,-5.4592636,104.8085678
Sumatra,Lampung,Tanggamus,imah urang,4,2,Bukit,-5.316692,104.74189
Sumatra,Lampung,Tanggamus,Camping Ground GIGI HIU by BAGASFEKA,4.7,3,Taman,-5.7556579,105.0581172
Sumatra,Lampung,Tanggamus,Taman Kota Agung,4.3,1336,Taman,-5.491314,104.6231085
Sumatra,Lampung,Tanggamus,The peak of Mount Tanggamus,4.7,24,Bukit,-5.4256736,104.6741744
Sumatra,Lampung,Tanggamus,puncak joy sekayan,4.9,19,Bukit,-5.1149787,104.5208091
Sumatra,Lampung,Tanggamus,Gunung Tanggamus,4.4,40,Bukit,-5.4276121,104.6753425
Sumatra,Lampung,Tanggamus,Gisting Idaman Hill,4.4,1213,Bukit,-5.4313494,104.7277562
Sumatra,Lampung,Tanggamus,Pintu Rimba Gunung Tanggamus,4.9,11,Taman,-5.4243759,104.692679
Sumatra,Lampung,Tanggamus,Lentana Garden,4.5,290,Taman,-5.4438817,104.7248651
Sumatra,Lampung,Tanggamus,RTH MUARA BEAUTIFUL GARDEN,4.2,505,Taman,-5.4981232,104.6191006
Sumatra,Lampung,Tanggamus,DERMAGA BATU TEGI,4.4,178,Air,-5.2493884,104.7736237
Sumatra,Lampung,Tanggamus,Air Terjun Way Lalaan 1,4.4,1926,Air,-5.4851751,104.6892063
Sumatra,Lampung,Tanggamus,Wisata Way Bekhak,4.6,36,Taman,-5.4038955,104.7510416
Sumatra,Lampung,Tanggamus,Camping Area Sonokeling 2,4.6,50,Taman,-5.4236866,104.6970892
Sumatra,Lampung,Tanggamus,Rhino Camp TNBBS Lampung,4.7,186,Taman,-5.5069262,104.43096
Sumatra,Lampung,Tanggamus,Post III Mount Tanggamus,3,2,Bukit,-5.4263788,104.6844878
Sumatra,Lampung,Tanggamus,Air Terjun Tirai,4.6,93,Air,-5.1770059,104.6378536
Sumatra,Lampung,Tanggamus,TALANG SEBARIS FAISAL,5,4,Taman,-5.1933535,104.6063132
Sumatra,Lampung,Tanggamus,Kebon ridho romansya,4,2,Taman,-5.2864242,104.4426193
Sumatra,Lampung,Tanggamus,Tl Sido Bangun Ulubelu Tanggamus,5,2,Taman,-5.233088,104.5475983
Sumatra,Lampung,Tanggamus,Air Terjun Tirai,4.6,93,Air,-5.1770059,104.6378536
Sumatra,Lampung,Tanggamus,Air Terjun Lembah Pelangi,4.5,449,Air,-5.33334,104.5459109
Sumatra,Lampung,Tanggamus,Air Terjun Way Lalaan 1,4.4,1926,Air,-5.4851751,104.6892063
Sumatra,Lampung,Tanggamus,Air Terjun Way Kerap,4.4,10,Air,-5.4904736,104.4686729
Sumatra,Lampung,Tanggamus,Air Terjun Tapusan,4.4,34,Air,-5.4675264,104.638331
Sumatra,Lampung,Tanggamus,Air Terjun Curup Balak,4.7,11,Air,-5.1771912,104.6378848
Sumatra,Lampung,Tanggamus,Air Terjun Tingkat Talang Rambang,4.5,13,Air,-5.1847442,104.614045
Sumatra,Lampung,Tanggamus,Air Terjun Batu Lapis,4.6,150,Air,-5.3782037,104.660937
Sumatra,Lampung,Tanggamus,Air Terjun Asmara,3,4,Air,-5.3320491,104.630148
Sumatra,Lampung,Tanggamus,Air Terjun Cihanda,4.4,18,Air,-5.4824282,104.7932732
Sumatra,Lampung,Tanggamus,Air Terjun Curup Tuli Ulu Belu,4,2,Air,-5.2985915,104.5783351
Sumatra,Lampung,Tanggamus,Air Terjun Way Nyampur,4.5,6,Air,-5.4537466,104.6294814
Sumatra,Lampung,Tanggamus,Air Terjun Datar Lebuay,4,28,Air,-5.222362,104.7153902
Sumatra,Lampung,Tanggamus,Air Terjun Asahan,3.9,11,Air,-5.4372823,104.6354848
Sumatra,Lampung,Tanggamus,Air terjun batususun bakoman,4.8,20,Air,-5.2931806,104.6455878
Sumatra,Lampung,Tanggamus,Air terjun sarjaya,5,2,Air,-5.289551,104.6443345
Sumatra,Lampung,Tanggamus,Air Terjun Curup Tijang,4,2,Air,-5.1704626,104.6417019
Sumatra,Lampung,Tanggamus,Air Terjun Talang Beringin,3.5,6,Air,-5.3843389,104.66864
Sumatra,Lampung,Tanggamus,Air Terjun Talang Tiga,4.8,5,Air,-5.1579618,104.5706375
Sumatra,Lampung,Tulang Bawang,Taman Agro Wisata Tubaba,4,231,Taman,-4.5631137,105.110205
Sumatra,Lampung,Tulang Bawang,Kawasan Wisata Cakat Raya,4.1,503,Monumen,-4.4275632,105.2604687
Sumatra,Lampung,Tulang Bawang,Monumen Megou Pak,4.6,117,Monumen,-4.4877811,105.1061589
Sumatra,Lampung,Tulang Bawang,Air terjun,3.3,3,Air,-4.750623,105.641324
Sumatra,Lampung,Tulang Bawang,Air Terjun 7 Pagelaran Utara,4.2,22,Air,-5.2132319,104.847935
Sumatra,Lampung,Tulang Bawang,Klawas Waterfall,4.2,167,Air,-4.9631065,104.7345848
Sumatra,Lampung,Tulang Bawang,Air terjun curup selampung,3.7,7,Air,-4.8086245,104.7014749
Sumatra,Lampung,Tulang Bawang,Putri Malu Waterfall,4.4,258,Air,-4.8600363,104.3860686
Sumatra,Lampung,Tulang Bawang,Wisata Air Terjun Way Guruh Lehan Lampung Timur,3.8,25,Air,-5.0846682,105.5457569
Sumatra,Lampung,Tulang Bawang,Air terjun TALANG RABUN,4.8,49,Air,-5.4960797,105.1607895
Sumatra,Lampung,Tulang Bawang,Air Terjun Anglo,4.4,488,Air,-5.5356366,105.0697182
Sumatra,Lampung,Tulang Bawang,Waterboom Daya Murni,3.8,112,Air,-4.6383401,105.0734957
Sumatra,Lampung,Tulang Bawang,Air Terjun Lembah Pelangi,4.5,449,Air,-5.33334,104.5459109
Sumatra,Lampung,Tulang Bawang,Air Terjun Way Lalaan 1,4.4,1926,Air,-5.4851751,104.6892063
Sumatra,Lampung,Tulang Bawang,Waterfall Curup Gangsa,4.4,854,Air,-4.6687998,104.4170941
Sumatra,Lampung,Tulang Bawang,Pantai Dipasena Agung,4,31,Air,-4.2680535,105.8186006
Sumatra,Lampung,Tulang Bawang,Pantai kerum,5,1,Air,-4.3476262,105.2569534
Sumatra,Lampung,Tulang Bawang,WISATA LAUT AGUNG,4.5,38,Air,-4.2679161,105.8183005
Sumatra,Lampung,Tulang Bawang,Pura Gunung Cemeng Aji Permai Talang Buah,5,1,Religi,-4.2829191,105.3332213
Sumatra,Lampung,Tulang Bawang,Gunung tapa,5,1,Bukit,-4.4016045,105.559755
Sumatra,Lampung,Tulang Bawang,Kampung gunung tapa tulang bawang kec gedung meneng kab tulang bawang,5,1,Bukit,-4.4134483,105.60852
Sumatra,Lampung,Tulang Bawang,TAMAN MERAH PUTIH,4.3,30,Taman,-4.301093272,105.2424574
Sumatra,Lampung,Tulang Bawang,Lembah Ture,4.2,43,Taman,-4.516061907,105.0810957
Sumatra,Lampung,Tulang Bawang,Taman Agro Wisata Tubaba,4,231,Taman,-4.559869455,105.1092482
Sumatra,Lampung,Tulang Bawang,Monumen Tulang Bawang,4.3,42,Taman,-4.497579803,105.2252912
Sumatra,Lampung,Tulang Bawang,Parks Government of Tulang Bawang,3.8,54,Taman,-4.494082723,105.2207776
Sumatra,Lampung,Tulang Bawang,Kolam Renang Taman Bahagia,4.2,174,Air,-4.3897751,105.2852576
Sumatra,Lampung,Tulang Bawang,Kolam Renang Sunter,3.5,28,Air,-4.2185737,105.6051568
Sumatra,Lampung,Tulang Bawang,Kolam Renang Ganda Putra Jaya,3.8,77,Air,-4.2174429,105.6397613
Sumatra,Lampung,Tulang Bawang,Kolam Renang Tirta Garden,4,507,Air,-4.2641445,105.2451925
Sumatra,Lampung,Tulang Bawang,Kolam Renang Way Andak (WA),4.4,49,Air,-4.6326545,105.1383372
Sumatra,Lampung,Tulang Bawang,Kolam Renang Dwi Puspa,4.3,29,Air,-4.2709804,105.2376546
Sumatra,Lampung,Tulang Bawang,Kolam renang intan,3.9,7,Air,-4.5645035,105.1580653
Sumatra,Lampung,Tulang Bawang,Kolam renang 3 saudara,5,2,Air,-4.1866222,105.381604
Sumatra,Lampung,Tulang Bawang,Kolam Renang Umbul Lekou,4.4,21,Air,-4.5488607,105.2242985
Sumatra,Lampung,Tulang Bawang,Water Park Kali Miring,3.8,157,Air,-4.6264145,105.1260249
Sumatra,Lampung,Tulang Bawang,Kolam Renang Tirta Jaya,4.3,13,Air,-4.3932985,105.2724236
Sumatra,Lampung,Tulang Bawang,Waterpark Waterboom Kolam Renang Umbul Lekou Tiuh Tohou Menggala.,5,6,Air,-4.5487798,105.2245329
Sumatra,Lampung,Tulang Bawang,Taman Hiburan Maju Mapan,5,3,Air,-4.1879988,105.4797639
Sumatra,Lampung,Tulang Bawang,Waterboom Panorama Resort,3.9,108,Air,-4.286777,105.1867285
Sumatra,Lampung,Tulang Bawang,Kolam Renang Bang Ari,4.5,30,Air,-4.5209775,105.0774144
Sumatra,Lampung,Tulang Bawang,Pelangi Waterboom,4.3,82,Air,-4.588229,105.1011184
Sumatra,Lampung,Tulang Bawang,TAMAN TERAPI IKAN,4.6,33,Taman,-4.2234725,105.632404
Sumatra,Lampung,Tulang Bawang,Wisata taman keluarga bahagia ((Srikandi Lampung),4.1,14,Taman,-4.1987773,105.5536172
Sumatra,Lampung,Tulang Bawang,Taman Bratasena Adiwarna,4.3,18,Taman,-4.576944,105.8194341
Sumatra,Lampung,Tulang Bawang,Taman Warga Makmur Jaya,3.9,14,Taman,-4.2865721,105.1914699
Sumatra,Lampung,Tulang Bawang,Wisata Alam Mesir,4.6,13,Taman,-4.2266062,105.596112
Sumatra,Lampung,Tulang Bawang,Persada DWT Jaya Park,4.1,153,Taman,-4.2830617,105.2238776
Sumatra,Lampung,Tulang Bawang,Taman Bunderan Pasar Lama,4.1,157,Taman,-4.4617874,105.2578848
Sumatra,Lampung,Tulang Bawang,Taman Konor PJKT,4.6,8,Taman,-4.3681262,105.2544475
Sumatra,Lampung,Tulang Bawang,Tugu Obor H1,4.3,209,Monumen,-4.1800429,105.5262452
Sumatra,Lampung,Tulang Bawang Barat,Taman Kota Tulang Bawang Barat,4.4,362,Taman,-4.5166675,105.0895316
Sumatra,Lampung,Tulang Bawang Barat,Taman Kura-kura Tulang Bawang Barat,3.3,7,Taman,-4.5632597,105.1111562
Sumatra,Lampung,Tulang Bawang Barat,Taman Agro Wisata Tubaba,4,231,Taman,-4.5631137,105.110205
Sumatra,Lampung,Tulang Bawang Barat,TAMAN FAIZ,4.2,217,Taman,-4.6312913,105.0198159
Sumatra,Lampung,Tulang Bawang Barat,TAMAN UMBUL KAPUK,4.2,413,Taman,-4.626893,105.0800936
Sumatra,Lampung,Tulang Bawang Barat,Taman GOR Kagungan Ratu,3.8,86,Taman,-4.5636173,105.0726821
Sumatra,Lampung,Tulang Bawang Barat,Wisata Taman Anggur,4.7,11,Taman,-4.4967783,105.144141
Sumatra,Lampung,Tulang Bawang Barat,Taman Sehati Indraloka II,4.3,32,Taman,-4.2029315,105.2020154
Sumatra,Lampung,Tulang Bawang Barat,Taman Tiyuh Toto Mulyo,5,4,Taman,-4.3249411,105.0634112
