Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude,Jenis Wisata Encoded,Kabupaten/Kota Encoded,Nama Wisata Encoded,Wisata_Air,Wisata_Bukit,Wisata_Monumen,Wisata_Religi,Wisata_Taman
Sumatra,Jambi,Tanjung Jabung Barat,wisata mangrove pangkal babu,4.1,53,Taman,-0.8263368,103.5418591,4,440,14074,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Barat,water front city kuala tungkal atau titian orang kayo mustiko rajo alam,4.3,250,Air,-0.8117998,103.4623654,0,440,13297,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Barat,wisata pantai kelapa mangrove kuala tungkal,4.6,7,Air,-0.8025065,103.4973029,0,440,14147,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Barat,destinasi ekowisata mangrove pangkal babu,4.4,18,Taman,-0.825191,103.5464534,4,440,3303,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Barat,kawasan wisata mangrove pangkalan babu,4.5,2,Taman,-0.8222827,103.527282,4,440,4766,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Barat,mustiko rajo alam,4.9,7,Taman,-0.8119412,103.4603109,4,440,6562,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Barat,air terjun pengabuan,4.0,4,Air,-1.1451184,102.7293694,0,440,753,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Barat,pelabuhan tangga raja ulu,5.0,2,Air,-0.8139066,103.4574309,0,440,9254,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Barat,sungai pengabuan,4.5,2,Air,-0.818455,103.4468658,0,440,10896,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Barat,gapura objek wisata desa pematang buluh,3.5,2,Monumen,-1.0801695,103.3566321,2,440,3570,False,False,True,False,False
Sumatra,Jambi,Tanjung Jabung Barat,wisata kampung laut muara sabak,4.4,19,Taman,-1.0392179,103.8117332,4,440,13982,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,pantai cemara,4.6,5,Air,-1.4131773,104.4561578,0,441,7307,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,pantai air hitam laut (mandi safar),4.0,35,Air,-1.3204677,104.4448978,0,441,6980,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,parks east tanjung jabung,4.2,317,Taman,-1.2123733,103.7920611,4,441,9098,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,ujung jabung beach,5.0,5,Air,-1.0230015,104.3655454,0,441,13069,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,pantai cemara kec. sadu kab. tanjabtim,4.5,2,Air,-1.429641,104.4563908,0,441,7319,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,kampung laut,4.9,9,Air,-1.0282937,103.8057177,0,441,4650,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,pantai tryfa,5.0,1,Air,-1.3544326,104.4556176,0,441,8844,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,berbak national park,4.3,70,Taman,-1.2868651,104.2395942,4,441,1791,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,pantai remau baku tuo,3.9,13,Air,-1.224719,104.39594,0,441,8462,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,destinasi ekowisata mangrove pangkal babu,4.4,18,Taman,-0.825191,103.5464534,4,441,3303,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,trail wisata hutan air hitam dalam (ahd),4.9,11,Taman,-1.2814439,104.144134,4,441,12754,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,destinasi agrowisata intan jumantan,5.0,2,Taman,-1.2254314,103.7812764,4,441,3302,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,tepian ilir sungai batanghari,4.3,4,Air,-1.0285199,103.8101504,0,441,12551,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,taman rekreasi kampoeng ratoe,3.9,139,Taman,-1.2147083,103.7974441,4,441,11893,False,False,False,False,True
Sumatra,Jambi,Tanjung Jabung Timur,dermaga karya bakti,4.8,5,Air,-1.1916574,104.1653966,0,441,3174,True,False,False,False,False
Sumatra,Jambi,Tanjung Jabung Timur,taman ancol,4.3,32,Air,-1.1281222,103.8502219,0,441,11078,True,False,False,False,False
Sumatra,Jambi,Tebo,taman rimbo wisata,4.3,28,Taman,-1.2819929,102.1116845,4,451,11913,False,False,False,False,True
Sumatra,Jambi,Tebo,tanggo rajo,4.1,435,Taman,-1.4912472,102.4461348,4,451,12313,False,False,False,False,True
Sumatra,Jambi,Tebo,wisata alam lubuk tembesu,3.8,43,Taman,-1.4943478,102.4386132,4,451,13638,False,False,False,False,True
Sumatra,Jambi,Tebo,kepungo lake,4.1,17,Air,-1.1696794,102.1401377,0,451,4928,True,False,False,False,False
Sumatra,Jambi,Tebo,ancol tebo,4.2,23,Air,-1.4840219,102.4436643,0,451,1313,True,False,False,False,False
Sumatra,Jambi,Tebo,aek angat tourism park sei bengkal,3.8,53,Air,-1.5369112,102.7375206,0,451,25,True,False,False,False,False
Sumatra,Jambi,Tebo,makam syekh ahmad - nenek sungai macang,3.8,4,Monumen,-1.1787019,102.1740495,2,451,5755,False,False,True,False,False
Sumatra,Jambi,Tebo,wisata alam belakang rumah,3.7,3,Taman,-1.4932923,102.4361483,4,451,13572,False,False,False,False,True
Sumatra,Jambi,Tebo,kebun perkumpulan pelita kita,5.0,1,Taman,-1.4926705,102.447605,4,451,4823,False,False,False,False,True
Sumatra,Jambi,Tebo,trw al inayah,3.8,22,Taman,-1.2820446,102.1130754,4,451,12789,False,False,False,False,True
Sumatra,Jambi,Tebo,danau kantil,3.0,2,Air,-1.2965061,101.9800011,0,451,2983,True,False,False,False,False
Sumatra,Jambi,Tebo,pusat informasi konservasi gajah (pikg) tebo,4.8,21,Taman,-1.2535286,102.4669766,4,451,10076,False,False,False,False,True
Sumatra,Jambi,Tebo,lubuk larangan tebat koto jayo,3.8,6,Taman,-1.1682782,102.0103462,4,451,5680,False,False,False,False,True
Sumatra,Jambi,Tebo,candi tuo sumay,4.7,3,Monumen,-1.376002,102.435349,2,451,2578,False,False,True,False,False
Sumatra,Jambi,Tebo,pusat informasi konservasi gajah balai ksda jambi kabupaten tebo,4.5,12,Taman,-1.2531179,102.4663668,4,451,10077,False,False,False,False,True
Sumatra,Jambi,Tebo,wisata desa suka maju,3.7,7,Taman,-1.3333767,102.0089106,4,451,13852,False,False,False,False,True
Sumatra,Jambi,Tebo,pandang sunset aburan,3.3,4,Taman,-1.5212114,102.379548,4,451,6918,False,False,False,False,True
Sumatra,Jambi,Tebo,kolam renang & pemandian borakah jaya,4.0,11,Air,-1.4730742,102.4488657,0,451,5044,True,False,False,False,False
Sumatra,Jambi,Tebo,wisata alam air panas sungai bengkal,2.0,1,Air,-1.5368586,102.7374867,0,451,13554,True,False,False,False,False
Sumatra,Jambi,Jambi,jambi paradise,4.2,3635,Taman,-1.6689459,103.6539111,4,148,4375,False,False,False,False,True
Sumatra,Jambi,Jambi,wisata kampoeng radja,4.2,2103,Taman,-1.6342753,103.5491872,4,148,13965,False,False,False,False,True
Sumatra,Jambi,Jambi,tanggo rajo park jambi,4.2,162,Taman,-1.5879189,103.6172342,4,148,12315,False,False,False,False,True
Sumatra,Jambi,Jambi,pine forest pal x jambi,4.2,1284,Taman,-1.6742291,103.5918081,4,148,9557,False,False,False,False,True
Sumatra,Jambi,Jambi,taman kongkow kota jambi,4.3,1284,Taman,-1.6394095,103.6222213,4,148,11502,False,False,False,False,True
Sumatra,Jambi,Jambi,taman jomblo | kota jambi,4.3,4649,Taman,-1.6304855,103.6075253,4,148,11418,False,False,False,False,True
Sumatra,Jambi,Jambi,lake sipin,4.2,592,Air,-1.5983409,103.594535,0,148,5452,True,False,False,False,False
Sumatra,Jambi,Jambi,cagar budaya - herenhuis van hassan al djoefrië,4.5,223,Taman,-1.5850021,103.6015313,4,148,2500,False,False,False,False,True
Sumatra,Jambi,Jambi,kawasan wisata danau sipin,4.5,69,Taman,-1.6020969,103.5825217,4,148,4762,False,False,False,False,True
Sumatra,Jambi,Jambi,taman anggrek sri sudewi - jambi,4.2,1796,Taman,-1.6058921,103.5827289,4,148,11082,False,False,False,False,True
Sumatra,Jambi,Jambi,jembatan gentala arasy,4.5,7054,Taman,-1.586732,103.6156861,4,148,4436,False,False,False,False,True
Sumatra,Jambi,Jambi,ancol kota jambi,4.4,362,Air,-1.5884232,103.6170821,0,148,1311,True,False,False,False,False
Sumatra,Jambi,Jambi,wisata danau sipin island,4.3,74,Air,-1.5959322,103.5946755,0,148,13839,True,False,False,False,False
Sumatra,Jambi,Jambi,gentala arasy tower,4.5,2607,Taman,-1.5849803,103.6142392,4,148,3626,False,False,False,False,True
Sumatra,Jambi,Jambi,jambi seberang,4.7,181,Taman,-1.584217,103.6144727,4,148,4376,False,False,False,False,True
Sumatra,Jambi,Jambi,tugu juang jambi,4.4,4493,Monumen,-1.61953,103.5910482,2,148,12872,False,False,True,False,False
Sumatra,Jambi,Jambi,taman hutan kota mayang,4.4,930,Taman,-1.6552207,103.5854681,4,148,11378,False,False,False,False,True
Sumatra,Jambi,Jambi,putri pinang masak park,4.2,84,Taman,-1.5909429,103.6119167,4,148,10093,False,False,False,False,True
Sumatra,Jambi,Jambi,museum siginjei,4.4,637,Monumen,-1.6079006,103.592861,2,148,6534,False,False,True,False,False
Sumatra,Jambi,Jambi,tugu pers,4.3,755,Monumen,-1.5995397,103.6066915,2,148,12954,False,False,True,False,False
Sumatra,Jambi,Jambi,taman budaya jambi,4.3,1077,Taman,-1.614381174,103.5851476,4,148,11176,False,False,False,False,True
Sumatra,Jambi,Jambi,monument of keris siginjai jambi,4.6,9328,Monumen,-1.629996098,103.607292,2,148,6352,False,False,True,False,False
Sumatra,Jambi,Jambi,pantai aurduri,4.4,130,Air,-1.569766447,103.5518453,0,148,7040,True,False,False,False,False
Sumatra,Jambi,Jambi,masjid laksamana cheng ho,4.7,310,Religi,-1.647316586,103.5946089,3,148,6002,False,False,False,True,False
Sumatra,Jambi,Jambi,"catholic church of st. theresia, jambi",4.8,265,Religi,-1.594483124,103.6174135,3,148,2597,False,False,False,True,False
Sumatra,Jambi,Jambi,catholic church of saint gregory the great,4.8,231,Religi,-1.668217676,103.5795548,3,148,2596,False,False,False,True,False
Sumatra,Jambi,Sungai Penuh,kolam renang bruna,3.5,199,Air,-2.0804283,101.3693831,0,423,5088,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,bukit khayangan sungai penuh kerinci,4.5,1371,Bukit,-2.1094083,101.3887674,1,423,2118,False,True,False,False,False
Sumatra,Jambi,Sungai Penuh,wtc koto beringin,4.2,40,Taman,-2.0368446,101.3994291,4,423,14430,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,bukit impian,4.2,198,Bukit,-2.0411892,101.3509171,1,423,2075,False,True,False,False,False
Sumatra,Jambi,Sungai Penuh,taman bunga,3.6,28,Taman,-2.0791799,101.3689952,4,423,11198,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,taman wisata edukasi karya bakti,4.6,9,Taman,-2.077581,101.4015874,4,423,12182,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,tugu kota sungai penuh,4.0,3,Monumen,-2.1022255,101.4222723,2,423,12889,False,False,True,False,False
Sumatra,Jambi,Sungai Penuh,taman wisata bukit teletubbies,4.1,11,Taman,-2.0430375,101.3429531,4,423,12165,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,taman putri tunggal,4.2,124,Taman,-2.0158471,101.3636392,4,423,11871,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,sekretariat oppa - lh khatulistiwa,4.0,6,Taman,-2.0616059,101.3992846,4,423,10469,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,air terjun sungai medang,4.3,32,Air,-2.0075836,101.4185245,0,423,942,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,batu sorban,3.0,2,Monumen,-2.0356588,101.3774436,2,423,1645,False,False,True,False,False
Sumatra,Jambi,Sungai Penuh,air panas semurup,4.0,461,Air,-1.9882935,101.3571941,0,423,136,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,bukit setiong,3.7,29,Bukit,-2.0595911,101.3890635,1,423,2293,False,True,False,False,False
Sumatra,Jambi,Sungai Penuh,pantai indah koto petai,4.3,218,Air,-2.124831,101.4784639,0,423,7540,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,pantai pasir panjang desa tanjung tanah,4.2,268,Air,-2.1188183,101.4910283,0,423,8272,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,lapangan merdeka kota sungai penuh,4.2,2524,Taman,-2.0637056,101.3950254,4,423,5510,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,aura taman bunga,4.2,17,Taman,-2.1517338,101.3965693,4,423,1421,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,pemandian air panas sungai medang,3.7,13,Air,-2.0105279,101.4150004,0,423,9316,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,sungai penuh,4.7,12,Air,-2.0344668,101.4023079,0,423,10897,True,False,False,False,False
Sumatra,Jambi,Sungai Penuh,taman karya bakti,4.5,24,Taman,-2.075152156,101.4025158,4,423,11449,False,False,False,False,True
Sumatra,Jambi,Sungai Penuh,pondok tinggi grand mosque,4.8,409,Religi,-2.065841714,101.3935134,3,423,9624,False,False,False,True,False
Sumatra,Sumatera Selatan,Banyuasin,danau buatan air batu,4.3,597,Air,-2.9030701,104.6181109,0,45,2943,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,gelam forest fantasi,4.3,113,Taman,-2.8595302,104.6842387,4,45,3610,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,kampoeng wisata yasaman cindo,4.3,151,Taman,-3.114984,104.9102873,4,45,4599,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,taman wisata sungai bom berlian,5.0,1,Taman,-2.8761133,104.4036414,4,45,12249,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,lake land mas,4.1,1994,Air,-2.9226025,104.6705739,0,45,5451,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,taman selfie putri wisata,4.3,7,Taman,-2.806356,104.215744,4,45,11970,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,taman kota pangkalan balai,4.1,537,Taman,-2.9050574,104.4096261,4,45,11557,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,wisata air bebek aye,4.1,118,Air,-3.0480264,104.78962,0,45,13502,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,taman asih sidomulyo,4.5,226,Taman,-2.9489105,105.0073715,4,45,11091,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,taman jokis,4.5,123,Taman,-2.8837991,104.7756977,4,45,11414,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,kolam renang lombok kenten laut,4.2,288,Air,-2.8844019,104.7756053,0,45,5177,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,telaga kautsar,3.3,10,Air,-2.9197667,104.5197817,0,45,12456,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,taman nasional sembilang,4.4,125,Taman,-2.034996185,104.6584873,4,45,11734,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,kolam renang,4.4,31,Air,-2.9136391,104.4207576,0,45,5039,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,saung bambu pelangi kenten,4.4,795,Taman,-2.8865103,104.7739207,4,45,10414,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,wisata sunset,3.0,2,Taman,-2.9530458,104.8846572,4,45,14332,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,danau kodok,4.3,37,Air,-2.33678381,104.491715,0,45,2993,True,False,False,False,False
Sumatra,Sumatera Selatan,Banyuasin,desa wisata kampung nelayan sungsang,4.6,89,Taman,-2.3672423,104.8895483,4,45,3255,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,taman mangrove lanal palembang,4.1,10,Taman,-2.365598642,104.7979589,4,45,11667,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,simpang empat tugu hutan larangan,4.2,233,Taman,-2.8962656,104.3845136,4,45,10600,False,False,False,False,True
Sumatra,Sumatera Selatan,Banyuasin,taman asmara,4.1,54,Taman,-2.589235711,104.8940893,4,45,11093,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,pantai terusan,3.8,122,Air,-3.6349836,103.0476054,0,119,8797,True,False,False,False,False
Sumatra,Sumatera Selatan,Empat Lawang,muare indah,4.4,19,Air,-3.6228732,103.0608143,0,119,6414,True,False,False,False,False
Sumatra,Sumatera Selatan,Empat Lawang,taman wisata bunga buaksi empat lawang,4.3,18,Taman,-3.6807649,103.0455173,4,119,12168,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,rantau tenang indah,4.6,23,Taman,-3.6210573,103.061,4,119,10153,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,wisata sawah bendungan,5.0,8,Taman,-3.8715008,103.082626,4,119,14274,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,air terjun lawang agung,4.3,55,Air,-3.900172574,103.1481986,0,119,580,True,False,False,False,False
Sumatra,Sumatera Selatan,Empat Lawang,wisata negeri danau taman penantian,4.0,2,Air,-3.8271311,102.9484197,0,119,14095,True,False,False,False,False
Sumatra,Sumatera Selatan,Empat Lawang,taman tugu empat lawang,4.7,27,Taman,-3.5899307,103.0826646,4,119,12068,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,danau sungai aro,4.6,9,Air,-3.9460537,102.8075343,0,119,3086,True,False,False,False,False
Sumatra,Sumatera Selatan,Empat Lawang,pulau terusan lama,5.0,1,Taman,-3.6370762,103.0464826,4,119,9736,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,terusan camp (camping ground),5.0,3,Taman,-3.6372435,103.046909,4,119,12570,False,False,False,False,True
Sumatra,Sumatera Selatan,Empat Lawang,air terjun taman jodoh,4.6,5,Air,-3.6028207,103.0640417,0,119,963,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,puncak gugah lahat,4.4,174,Bukit,-3.7959528,103.5222981,1,210,9808,False,True,False,False,False
Sumatra,Sumatera Selatan,Lahat,objek wisata pelancu ulak pandan,4.2,746,Taman,-3.7906928,103.6487488,4,210,6759,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,curup buluh lahat,4.3,258,Taman,-3.9428918,103.4564415,4,210,2855,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,wisata ayik pacar,4.6,178,Taman,-3.9666421,103.1728964,4,210,13705,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,air terjun panjang,4.6,184,Air,-3.8934913,103.5004364,0,210,734,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,objek wisata air terjun bidadari karang dalam,4.8,39,Air,-3.8539552,103.5212731,0,210,6711,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,curup panjang,4.8,28,Taman,-3.8935967,103.5004542,4,210,2863,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,niagara cuhup mount nyawe,4.4,98,Bukit,-3.8946547,103.5650914,1,210,6642,False,True,False,False,False
Sumatra,Sumatera Selatan,Lahat,taman ayek lematang kota lahat,4.4,131,Taman,-3.8062879,103.5286452,4,210,11097,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,parks ribang kemambang,3.6,66,Taman,-3.7646105,103.553705,4,210,9108,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,air terjun lawang agung,4.3,55,Air,-3.901544,103.149956,0,210,580,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,taman 1000 bunga rumphon cabe,4.0,14,Taman,-3.678206,103.764286,4,210,11031,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,waterfall curup maung,4.4,297,Air,-3.9898475,103.3924755,0,210,13361,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,tanjung sakti nature park,4.6,690,Taman,-4.1362868,103.0718462,4,210,12367,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,wisata alam bukit nirwana kabupaten lahat,4.4,14,Taman,-3.8102617,103.5164383,4,210,13578,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,sumber air panas tanjung sakti,4.3,197,Air,-4.1669536,103.0677277,0,210,10814,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,air terjun bale,4.7,13,Air,-4.1159185,103.4341883,0,210,202,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,tepian sungai lematang,4.4,158,Air,-3.7965738,103.5349313,0,210,12553,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,air terjun teladas barun,4.8,43,Air,-4.092481087,103.1302521,0,210,988,True,False,False,False,False
Sumatra,Sumatera Selatan,Lahat,grand canyon lahat,4.5,185,Taman,-3.8956222,103.5001045,4,210,3837,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,tmc benteng,4.4,109,Taman,-3.79758095,103.5350297,4,210,12688,False,False,False,False,True
Sumatra,Sumatera Selatan,Lahat,bukit besak lahat sumatera selatan,4.6,424,Bukit,-3.839556986,103.6601954,1,210,1985,False,True,False,False,False
Sumatra,Sumatera Selatan,Lahat,"objek wisata pelancu, ulak pandan",4.2,746,Taman,-3.789645209,103.6492272,4,210,6760,False,False,False,False,True
Sumatra,Sumatera Selatan,Muara Enim,air terjun bedegung,4.5,561,Air,-4.0592127,103.7668845,0,279,255,True,False,False,False,False
Sumatra,Sumatera Selatan,Muara Enim,plumeria eco park muara enim,4.2,164,Taman,-3.6302476,103.8006322,4,279,9595,False,False,False,False,True
Sumatra,Sumatera Selatan,Muara Enim,tanjung enim zoo & jogging track,4.5,150,Taman,-3.7535816,103.7917825,4,279,12337,False,False,False,False,True
